vm,hour,n,mean,std,aic_lognorm,aic_norm,aic_gamma,aic_weibull_min,ksp_lognorm,ksp_norm,ksp_gamma,ksp_weibull_min,best_aic
891,18,360,2.031626984126984,0.1906838773490743,-130.92362243703252,-167.50384255232007,-145.13991771418245,-154.301490951567,2.0343959648533315e-30,3.2757643754725235e-26,5.381620944514225e-29,2.206170156457172e-22,norm
891,19,360,2.0274074074074075,0.17809539528486842,-174.3039637228838,-216.67813554353202,-190.37784954488822,-193.39747121110724,9.21941886670758e-32,1.2935639012782477e-27,2.2712318466095112e-30,7.68484466273844e-26,norm
891,20,360,2.18271164021164,0.5493854570713326,395.7342702103617,594.3881610168813,454.75005174686373,669.5970145419071,5.404457873697853e-25,1.2258671662493794e-34,1.8790110239502214e-28,1.2613495915189668e-31,lognorm
891,21,360,2.0309259259259256,0.16973219849041485,-207.7165351556954,-251.30829474978856,-224.47970580765195,-213.7144711170129,2.0234104959132783e-36,5.250505711438045e-32,6.261657039392127e-35,5.0047591561002465e-31,norm
891,22,360,2.038518518518518,0.19353189746415658,-137.10538983459764,-156.82956952426306,-146.3195772079681,-80.27107033153857,9.12897751330826e-30,7.334906660856897e-26,2.075858106892439e-28,1.0384460614424314e-26,norm
891,23,359,2.3053024273776357,0.46064775343216857,367.8648437036188,466.2605434003209,396.46876027897656,544.8559779465347,2.196617092322814e-09,5.89938221537987e-13,2.0351304814977212e-10,6.812646582247904e-17,lognorm
413,0,360,1.721805555555556,0.16251964506134076,-270.6254992672061,-282.57285821318953,-275.50244603051556,-282.9677175866972,2.065760888914435e-10,2.3047705263432336e-09,4.430233407224705e-10,1.0960335278142057e-05,weibull_min
413,1,360,1.7366203703703706,0.16688642276580357,-258.1880695176206,-263.4823529128995,-260.8775906667007,-242.36657518088583,3.6543601791142405e-10,1.0499562124547388e-08,1.099278366989435e-09,7.236005874294648e-05,norm
413,2,360,1.8025925925925927,0.3797348092777762,94.23533471532012,328.4726029574659,159.9985184489734,480.77707960953296,8.305354401636789e-08,1.6405811071126425e-14,6.190377415143952e-10,1.904046707143704e-21,lognorm
413,3,360,1.7315740740740744,0.1738231791201947,-223.67686175699262,-234.1602861506832,-228.0872128163611,-234.90777151381744,2.578370022361168e-11,7.7019663363824e-10,7.774467442813367e-11,8.914259837913738e-06,weibull_min
413,4,354,1.713512241054614,0.17646418950196296,-204.8539261130722,-219.51473788942863,-210.6982213645653,-228.96033658100112,6.003547715459357e-13,9.256249102429383e-12,1.4156252409937966e-12,7.140970591571774e-08,weibull_min
413,5,360,1.7196759259259258,0.177641579531549,-206.13578964359408,-218.51515301865464,-211.27291473977775,-219.0220221692254,5.085046782303305e-12,1.1255579796164771e-10,1.3636648534526538e-11,1.0338606195517409e-06,weibull_min
413,6,360,1.7269444444444446,0.1722560450658507,-228.3265045745963,-240.68101407985893,-233.36161410031784,-245.75778571293176,1.6727220630442746e-11,3.736306571635045e-10,4.540495890292995e-11,3.7277758302786416e-06,weibull_min
413,7,360,1.7980092592592591,0.5970115028055719,126.72248647144994,654.246137279591,286.9347544986539,693.7606129024907,1.8806792681658903e-12,3.22029068012557e-38,5.02494794430758e-20,1.3817395237969392e-44,lognorm
413,8,360,1.7824636243386243,0.45599614043904424,22.889208229668043,460.2406718211794,149.98226387720263,591.7125530204928,8.79108248947777e-09,4.744279532455719e-25,9.141476522172495e-13,1.0147719843809275e-45,lognorm
413,9,359,1.8508820798514394,0.7266578045153177,291.9924712746182,793.5407486110071,446.4611598732457,771.0571577233393,5.895916883614761e-16,1.4427601012704192e-37,2.5618808676196806e-22,2.2020958520915033e-46,lognorm
413,10,358,1.852169792498005,0.6966993956931716,291.5968634790222,761.1966988335441,433.1936944828152,753.8649715359643,1.5876807228022277e-15,1.8069129505717107e-31,2.7883811075312486e-20,1.8732553703831284e-44,lognorm
413,11,358,1.8518289438680502,0.7882991558527561,324.04456070361596,849.6396125929441,481.6541023237745,799.4000420242573,1.0472658863285635e-10,2.0588659088723567e-34,4.82496430407251e-18,3.504188932839279e-42,lognorm
413,12,353,1.8366113584243895,0.637541020150471,227.80753094648284,687.9741234104964,362.50514020581886,709.4613257530536,9.509885205489422e-09,5.968925724685213e-26,1.025344492972622e-12,4.7522991791217125e-43,lognorm
413,13,360,1.8445833333333332,0.5377787642036407,171.8916853518106,579.0139678179612,285.98501691645214,662.1681396241299,1.5213184959796116e-06,5.373536101792743e-20,1.73100707897949e-09,1.551911482430302e-39,lognorm
413,14,356,1.9834102461209202,1.1287918796307996,554.8214467872849,1100.5415601810134,723.2310474154046,951.034836212584,3.708841985663394e-19,1.6756427046467139e-46,1.0270591025422434e-28,1.056092462385112e-37,lognorm
413,15,360,1.8943732193732197,0.9010254970035176,416.27593376588493,950.5961031939087,577.7069088136434,861.1006448380123,1.5627227776825512e-11,4.373101871833374e-31,2.871712525533081e-17,4.339867587244958e-37,lognorm
413,16,360,1.905648148148148,0.9404723069558676,463.52870802509506,981.4471294051166,621.8022363098901,880.4746629455789,1.4753727290737594e-13,8.53253757296973e-38,2.4504369219389415e-21,1.0793469782548403e-34,lognorm
413,17,360,1.752096560846561,0.19151584094427138,-164.08181108326548,-164.36927857444246,-165.2875126803927,-142.0276498823368,2.7073597687509002e-05,0.0008021932371594757,8.77925815266994e-05,0.000819837676951195,gamma
413,18,360,1.7748776455026454,0.18833229650521438,-175.08538179087722,-176.43834218936098,-176.6690590386569,-152.42120977262712,0.00795061946400657,0.07387058204193286,0.01775541283896041,0.0013784193125010577,gamma
413,19,360,1.7514980158730158,0.19917032905507542,-128.51139416010682,-136.152580818508,-132.37748300809614,-123.04863154824105,0.00021622518405860604,0.00463755600873536,0.0006255176051246054,0.00046967225848669307,norm
413,20,360,1.7405357142857143,0.19937642043714454,-134.25903398939715,-135.40794642615637,-135.81204230416992,-116.86172216705248,2.844371954878892e-07,1.712669507340062e-05,1.1551706623123068e-06,0.0005282551953332039,gamma
413,21,358,1.7504622239957435,0.19086012108536907,-165.57023620179498,-165.88957044000796,-166.73171574218338,-145.62168652277353,1.168270200285148e-06,4.253778049315682e-05,3.975644357983166e-06,0.00029980750384725946,gamma
413,22,359,1.7336417296723703,0.17357229452898926,-229.1815605157657,-234.53579091053228,-231.86070529777857,-223.24376182489183,1.161275039900236e-08,2.791399349252552e-07,3.316281448112685e-08,0.0008154631475900235,norm
413,23,360,1.7287962962962964,0.16437621102737057,-260.21171554523283,-274.3944622920908,-265.8688853849421,-277.35714176779027,1.569120651569379e-09,1.9360439559196203e-08,3.4908958222669716e-09,6.583909844809835e-05,weibull_min
54,0,359,0.5467303355882743,0.2075058218449943,-333.4134514406285,-106.32597688068385,-295.0911353441227,-109.16623349834938,8.164097517095241e-06,3.9742402505493356e-11,3.8551812032129076e-05,1.175703923923848e-12,lognorm
54,1,360,0.5378571428571429,0.23208215187829195,-341.9381498381981,-26.04224038433094,-276.5528288334723,-71.9298714939942,0.0003045546200047075,1.2467397553144891e-14,2.129406786931391e-06,5.897322136034107e-16,lognorm
54,2,360,0.5285449735449735,0.28706229498994373,-271.09724030246275,127.0354015430055,-182.90535901659737,1.2557170741775536,1.2351923711211411e-05,1.376454214624862e-20,2.1885871513097885e-09,1.5486488391726282e-17,lognorm
54,3,360,0.6518386243386243,0.6683162853420799,67.93147427127116,735.4802536624595,207.3291905634604,328.57423485882396,2.60590963546338e-12,1.7484611797745836e-36,9.386833585175754e-21,8.199775586335053e-21,lognorm
54,4,360,0.5091534391534391,0.16401592413545232,-432.5738327907477,-275.9743214816756,-412.12171438933206,-229.79485041695898,4.448989293759059e-07,9.97589301436458e-09,2.1000624700737393e-05,1.365790973234491e-11,lognorm
54,5,360,0.5173015873015873,0.2167410186978759,-327.53058796897756,-75.28176838540875,-284.0029818240846,-108.54728953457823,2.2616627456437443e-06,5.3217114487905057e-14,1.8492340109132473e-06,2.970712843698414e-13,lognorm
54,6,360,0.49886243386243384,0.15523766018123938,-381.4578763031799,-315.5788483934357,-378.7155463164237,-284.81439955437156,4.1288583474554e-06,0.00021274003470733079,8.976982399250234e-05,7.338431324504093e-07,lognorm
54,7,360,0.5206084656084655,0.255781882701169,-304.87506430741223,43.96598667587236,-229.8108256375129,-45.03321527012373,2.022715007180919e-06,8.080663605006322e-21,7.103149448498882e-10,5.0682413680056025e-17,lognorm
54,8,359,0.507653534951585,0.39671890148601835,-354.6709822502844,358.9872612795922,-220.6354049507044,44.72117403065717,4.138260634963902e-08,4.2947196532539594e-29,2.220209558182588e-09,7.248237322404628e-26,lognorm
54,9,359,0.5086350974930361,0.18939481069758424,-363.78727580859777,-171.89776818131935,-340.69488721077494,-164.5992380536635,8.973201908372057e-07,8.757372526037245e-07,5.750094604024642e-05,1.65275448615208e-11,lognorm
54,10,360,0.5382407407407408,0.2493072619322586,-264.3558905466982,25.5059490055702,-207.19532083849685,-40.369989987526395,0.001036147316550147,2.238922830806664e-13,5.364167278370841e-06,1.3469135066271697e-13,lognorm
54,11,360,0.509563492063492,0.17504938924409064,-375.0895195267625,-229.09898294223916,-359.5570783629526,-201.71753273907876,2.9609102823362443e-08,1.266193387646855e-08,1.37607283092306e-06,1.515113672211289e-12,lognorm
54,12,360,0.5400264550264551,0.2658851914872474,-255.90634943881753,71.85845839591883,-190.42349964006195,-16.115848133419117,2.0516227825585509e-07,1.1416860699734404e-17,1.58929078209474e-08,7.137066404224568e-13,lognorm
54,13,360,0.5222486772486773,0.1834194331977034,-347.65856705205897,-195.46968620445085,-330.08492044328653,-173.9867925990348,1.5463497733076444e-06,8.714581215302659e-06,3.4815756494820885e-05,1.258022860030411e-09,lognorm
54,14,360,0.5220767195767195,0.16827218577543035,-380.6368417492047,-257.5284252668435,-368.552958859289,-215.233238146088,7.539603124146197e-06,9.183710887637558e-06,0.0001196840449423341,1.3063335098924786e-10,lognorm
54,15,359,0.5210770659238626,0.20611698587920663,-347.5449111907809,-111.14770311234201,-309.4992421001839,-125.21737698055597,4.042743944430097e-06,4.427491152953868e-12,1.918313456260483e-05,3.271483547651146e-13,lognorm
54,16,360,0.5572089947089948,0.7431067672841463,-217.2479459187939,811.8565500444457,5.593308579461578,218.55861765596427,7.861406602421698e-06,3.654986610901395e-46,2.4680045462667093e-15,1.2343966204617292e-29,lognorm
54,17,360,0.5547619047619048,0.2467960478646742,-270.4614274404835,18.21678348011075,-212.45865244701986,-35.53051090034642,0.001647582557864614,9.809940691187146e-12,4.678549233206456e-05,1.1215867515488021e-13,lognorm
54,18,360,0.5245767195767196,0.2152460338757519,-355.4383079988819,-80.26522037867383,-304.16473769240775,-107.7664646858139,0.001314789032752041,7.928471459205593e-09,0.00019766083299133176,1.822617692320037e-15,lognorm
54,19,360,0.5255555555555556,0.15156685642893722,-410.1883910772149,-332.80874355926426,-404.78602470258363,-280.5782401898473,3.32828831628591e-08,1.5808322337220613e-08,7.592430056915356e-07,7.926009541250582e-11,lognorm
54,20,360,0.5388492063492064,0.2356250131573404,-307.39226372797356,-15.134094849213795,-251.79255972756565,-63.84057521342217,1.8384492070422622e-06,3.093630233064206e-14,1.3202813818260352e-06,9.960619350465967e-15,lognorm
54,21,360,0.5241798941798942,0.18756603308927625,-407.4987658248501,-179.37376584111541,-375.63172487660256,-159.37710804339707,9.188406142875982e-07,1.501643060418377e-11,9.412145981922845e-06,1.8910762018060764e-17,lognorm
54,22,360,0.5341474266474266,0.3021480748830037,-267.68487555313493,163.9123352426671,-188.92624855685563,15.701692359863962,9.919809077754263e-07,4.0657752120700936e-22,4.486961308638023e-10,1.7991831127741447e-17,lognorm
54,23,359,0.5195781933943494,0.1979718831100928,-348.22871497020435,-140.09666189659993,-316.2789142949321,-143.57955918499496,3.909089568139463e-06,3.370666529997343e-09,7.30124064658819e-05,4.5722368067032064e-12,lognorm
227,0,202,27.593234323432338,42.69723508239223,1191.4648374621513,2093.9213704662716,1272.1462318249403,1244.9852740156068,1.4643842469027063e-30,6.0984373269462046e-33,4.261046206155818e-33,5.43962643343078e-29,lognorm
227,1,225,28.90104232804233,41.43321187814069,1432.0427085536112,2318.3595902689617,1493.8507910975577,1476.8897246068013,2.6363592249781387e-30,2.4923634024101102e-31,1.8847850247927898e-32,2.1483894860963875e-29,lognorm
227,2,240,35.436458333333334,43.585004921503945,1709.8947767164289,2496.9528162810802,1736.9950686546313,1738.3548291432517,1.823192638056709e-29,3.7722660848985403e-31,6.176564140350161e-31,2.1451925118988354e-29,lognorm
227,3,244,38.2410519125683,41.80836889775477,1921.3012939787038,2518.1931119934798,1906.2968031386931,1924.6218874853616,1.1406876336646001e-21,2.3968608941856655e-23,1.9268700764419665e-22,1.1310295734568182e-22,gamma
227,4,251,26.628222822993738,36.30316519939035,1720.0589197393988,2519.4434200573273,1753.5846671571483,1748.4067877413838,4.024177076930304e-26,1.22699039025872e-22,9.447174284175348e-27,1.2540560913757545e-25,lognorm
227,5,253,20.570981554677207,32.79375940682207,1522.3899201356735,2488.0434448637984,1598.73468798635,1573.1962142845266,2.880571819061828e-31,3.487348296065786e-27,1.0623747484677885e-32,1.029920337853486e-29,lognorm
227,6,256,22.444238281249998,37.36336559376224,1479.0990245478715,2584.290164732929,1583.2282696717016,1545.3198935415753,5.205118418992296e-31,9.662327541213083e-32,7.124751396483364e-33,1.1331327975563796e-28,lognorm
227,7,247,25.14775400038558,38.46194875066179,1529.1428777421818,2507.8923231630642,1606.6034782694383,1581.6770402258726,4.537081837682122e-25,6.589673162852637e-31,6.015906221907355e-26,2.5679143841717345e-23,lognorm
227,8,217,25.61408272986614,38.624980967743944,1361.179978902844,2205.6115946442383,1425.3921216788995,1405.2367522812497,8.400650004490581e-26,2.8495372555729197e-24,6.150126817027342e-27,1.9646840698444755e-24,lognorm
227,9,223,24.582431133888534,37.962918157354395,1339.4991669226151,2258.774576822979,1417.8714920156885,1391.9972737069434,7.094557846322622e-30,1.4303000889004872e-29,8.273282221626184e-32,2.6922790488705486e-28,lognorm
227,10,231,22.639249639249645,37.305626723369684,1309.484240832127,2331.5942069242033,1409.5284338907575,1373.3383343280907,8.129131027053838e-33,7.541827038954774e-33,2.508935484219835e-35,1.0292111951830535e-30,lognorm
227,11,237,22.474437412095636,36.8645352458955,1327.2768566365796,2386.413357364609,1432.23194531116,1394.468963690623,1.9123591536303691e-35,2.514114556415659e-36,3.034081046207941e-38,3.400335831939975e-33,lognorm
227,12,228,19.86388888888889,32.6029137497557,1323.52372825481,2239.923129563027,1407.5757407353913,1378.020507113994,5.7369527637116594e-27,2.2508970493654315e-26,1.1964241911439672e-28,2.676424428959915e-25,lognorm
227,13,236,23.481164245359157,34.381476094274056,1556.6915871044557,2343.447452384825,1601.8328056248029,1589.6494260542813,1.279916478903217e-21,1.9117947307930372e-20,6.615370392980992e-22,1.3166312693966654e-20,lognorm
227,14,231,17.447850958565247,27.903536577675887,1461.4769168211446,2197.433691551514,1508.8694521844332,1492.5985205738598,7.682250681876984e-17,3.107219937580301e-15,5.3170023339169454e-17,6.052277158066292e-16,lognorm
227,15,215,33.81093023255814,40.56364157075793,1710.7909974958498,2206.3785884327885,1699.6780880653446,1709.277049379672,1.3524567225484273e-12,1.929298923447905e-12,9.350003695870969e-12,2.0410400201934093e-12,gamma
227,16,223,32.69402092675635,41.15182251145761,1656.9103478821899,2294.748209969859,1667.0808251185613,1671.1475843880726,1.7205859709938842e-18,3.467879722303881e-18,1.932034076383327e-18,2.6850807240224574e-18,lognorm
227,17,219,35.34777397260274,43.33949120083164,1660.8707263605825,2276.345221814497,1666.4754764767486,1672.6753030180648,1.4024642013221306e-19,2.225171873798758e-17,1.4805854827076192e-19,1.6354746691781816e-19,lognorm
227,18,214,46.90439753004006,44.25292289991795,1916.315322489847,2233.392061472976,1859.5895349580992,1888.79306079272,1.4890662860036119e-13,6.351215482644198e-12,1.3324066697568075e-13,5.054819740215769e-15,gamma
227,19,206,30.97465036985668,40.79267332741159,1488.1455978273084,2116.505701550437,1504.9677054996741,1505.0148706897485,1.40195817582817e-19,2.332342465696998e-16,1.0317885947051155e-19,2.6032499180518383e-19,lognorm
227,20,200,35.98404166666667,42.44006750355844,1559.7853756898485,2070.812575005486,1554.4585773294045,1564.1111983165633,3.858045171646611e-16,1.3167739207783644e-14,5.005535116406284e-16,2.5367721608873126e-16,gamma
227,21,200,33.25295833333333,42.009187577255545,1442.8230689676789,2066.7307517619056,1460.4127345344398,1461.9718422537035,3.014942435329504e-20,4.136069315733456e-20,7.549045369156728e-21,3.875202743425551e-20,lognorm
227,22,202,25.948061056105608,40.77542379504705,1191.2528369358222,2075.3153023645636,1270.951350975493,1243.6984539211562,9.105464923376766e-29,4.196789291397019e-30,5.032384863414366e-31,3.282738623764672e-27,lognorm
227,23,191,14.591317626527053,32.72230490864552,756.7711413513255,1878.4722756048072,925.4744404417214,853.4379444188257,1.821135046354911e-35,4.928390563249554e-41,3.6641659197009866e-42,1.6870092748213334e-32,lognorm
1126,0,360,0.9052248677248678,0.11356019633824098,-548.5944415781462,-540.6682533697913,-547.3408482421344,-509.92608778224815,8.698663790272922e-18,7.943425502975979e-18,7.674841539181058e-18,6.857369867075166e-15,lognorm
1126,1,360,0.910740740740741,0.11453909546340398,-540.2035846812158,-534.4883858962759,-539.6120774753442,-510.60277205793716,1.8797014760315985e-19,2.104586441580277e-19,1.7903191948858913e-19,9.2996299867467e-17,lognorm
1126,2,360,0.9086099086099088,0.1085213347471474,-587.5035994154243,-573.3463701290314,-583.7289234648713,-538.7650403386706,1.699634413806052e-21,9.676212867469015e-21,2.900786962585695e-21,5.394849892581943e-17,lognorm
1126,3,360,0.9106878306878309,0.11050243966372753,-574.3318114807855,-560.3209855941973,-570.5841226329471,-529.2451126421622,5.474385595870022e-22,3.13430814218557e-21,9.403907337243592e-22,7.77512262798683e-18,lognorm
1126,4,354,0.9163572773742266,0.11586905556242906,-528.7825827616615,-517.340064736744,-526.0716540443356,-488.01926378450753,5.472064901630019e-20,2.1135350488894084e-19,8.108610604626755e-20,4.616059025983673e-16,lognorm
1126,5,360,0.916851851851852,0.11060982599969031,-569.987800847147,-559.6216289326367,-567.4236836863242,-535.8680318200097,1.6886015027647427e-20,1.0234004156410678e-19,2.9829787727188035e-20,8.557998899825859e-17,lognorm
1126,6,360,0.9174074074074073,0.1153339518049975,-544.5387890056331,-529.509125790429,-540.5656984735482,-495.73119214221146,2.1446998141804917e-21,1.659351253131224e-20,4.049637276248384e-21,1.1457207146780605e-16,lognorm
1126,7,348,0.9095785440613028,0.1116357017714901,-544.9299426886473,-534.4087836957594,-542.3850815562513,-509.1503036962886,9.929440116701811e-20,2.648468813067886e-19,1.3120905582266227e-19,1.1903391518070941e-16,lognorm
1126,8,347,0.9173871277617677,0.1133512430931855,-529.615037256748,-522.2778290071205,-528.1716609511254,-501.51300066386625,2.158340019124871e-18,6.6312957369404035e-18,2.9965959188063834e-18,2.3729049534963616e-15,lognorm
1126,9,344,0.9172480620155039,0.1093186460408892,-549.9862845668704,-542.6502418130108,-548.4580082624348,-521.3226674849036,1.963647100050044e-18,8.713015321557635e-18,3.105701254473377e-18,4.931579546978593e-15,lognorm
1126,10,346,0.9165703275529866,0.11180335736808258,-541.2323373627733,-530.2760075239277,-538.4860292353387,-504.49768114301855,6.851665385328358e-20,3.869567886307565e-19,1.1770605350763757e-19,4.610132122206004e-16,lognorm
1126,11,346,0.9129094412331407,0.11830129347572982,-485.14328211167754,-491.18277236654785,-490.1045461165526,-464.5118808556656,2.0096698923602344e-17,4.292869346741742e-18,9.153317451904632e-18,3.98118672577281e-15,norm
1126,12,342,0.9118908382066278,0.12249410923449816,-404.2727964467345,-461.63560250412314,-429.0658924123568,-468.6233085533546,3.669669829028825e-11,2.9597371791758677e-14,2.6938497087694273e-12,4.244811210389853e-14,weibull_min
1126,13,351,0.9126170126170128,0.12197007047633168,-455.410121797119,-476.8988206840952,-466.7301239803545,-458.40611688963713,2.6749468025015103e-16,5.542423235780589e-18,5.0584472161329074e-17,8.88603512371264e-16,norm
1126,14,358,0.9057462090981644,0.12180127455281449,-461.7529330151951,-487.48096319327925,-474.5425497843208,-474.6522178389332,1.9097507264161742e-16,1.1113845486463882e-18,2.4098147916229983e-17,2.3260068620623337e-17,norm
1126,15,360,0.9166137566137568,0.11010484122735208,-573.4124942690494,-562.9162869187459,-570.8564193528872,-535.9719054522412,1.9883508466492578e-18,1.1374202194339717e-17,3.430524082971484e-18,1.50886610231103e-14,lognorm
1126,16,360,0.9105291005291006,0.10881990142920532,-582.3249268612192,-571.3682075853108,-579.5551749662326,-545.6325348814744,2.1305362168717584e-23,9.934504947395315e-23,3.423925079145014e-23,1.246786166352581e-19,lognorm
1126,17,360,0.9148015873015873,0.1092164928728473,-581.8437936305845,-568.7489553706098,-578.368159099171,-538.4537536092647,6.891670482685898e-21,5.767094767071397e-20,1.3545018269778965e-20,1.8732182377354035e-16,lognorm
1126,18,360,0.9136243386243387,0.11425844459589696,-554.6370895848659,-536.2547399042693,-549.5997685482598,-494.1373822155086,5.3426190246007785e-21,4.824984047166412e-20,1.0536624457000094e-20,1.3328518996530627e-15,lognorm
1126,19,360,0.9104232804232807,0.11209854760940167,-506.27575509356495,-549.9956278316778,-527.3384698902029,-544.5723309895159,4.1364244644842935e-15,1.5277813282673944e-17,3.5420624388911e-16,2.5277158061743495e-16,norm
1126,20,360,0.910719696969697,0.10972880322814907,-582.4387272307426,-565.3794915311851,-577.6991312655982,-526.1363869296865,1.6244064713945916e-22,1.5963459121296418e-21,3.3341547733655374e-22,3.2513509276904475e-17,lognorm
1126,21,357,0.9059623849539816,0.11096428233507608,-539.4230481940069,-552.6403811871032,-546.9785277509302,-530.0067308356515,2.99353967245082e-18,2.565472095071924e-19,9.78635079430986e-19,1.263740888393455e-16,norm
1126,22,358,0.9123836126629422,0.10982582089054782,-576.9354737148276,-561.5834942902112,-572.7366202466501,-526.158181782343,2.184570289931686e-22,1.995824722264655e-21,4.393092277740709e-22,2.1629164890330624e-17,lognorm
1126,23,360,0.9056746031746034,0.11397659224703519,-534.0074915471527,-538.033027735513,-538.1660625431225,-511.3194363393918,2.0808754152711101e-23,3.2697988893382277e-24,8.340281482233431e-24,3.2435254527747122e-21,gamma
1082,0,360,0.9028439153439153,0.10908891030537388,-581.9661047676279,-569.5905237212021,-578.9725509808834,-534.5051163451292,3.323133537352742e-19,6.925165242102446e-19,3.9547216161369544e-19,1.4553769249602092e-15,lognorm
1082,1,360,0.9066798941798943,0.11124894999581558,-538.0389117208211,-555.4733093711709,-547.031667385475,-537.5039144649397,7.889721672161103e-13,6.68113052739811e-14,2.712078711011258e-13,6.738847353332209e-12,norm
1082,2,360,0.9107407407407407,0.10904960861175979,-584.1457762439529,-569.849966389547,-580.3359038961348,-534.8473124466775,3.6600443054234044e-18,2.1272682472746522e-17,6.3211268395145166e-18,7.182043355784192e-14,lognorm
1082,3,360,0.9142460317460318,0.10995113753619219,-573.5423063192796,-563.9220916803692,-571.3147229913793,-537.4217172321364,5.194424065682661e-18,2.135755619871906e-17,7.979689104906778e-18,2.0671281875549084e-14,lognorm
1082,4,354,0.9119652945924133,0.11415285547051081,-516.3407595293036,-527.9050774938519,-523.009164489124,-512.3503930945847,1.1776501381254228e-15,1.9324716396835505e-16,5.078755516605102e-16,1.537122805089644e-14,norm
1082,5,360,0.9190211640211642,0.10964968292723146,-572.9694867901062,-565.89883707075,-571.5580613326659,-545.5380093998151,1.4393533121442653e-17,6.668155697179704e-17,2.3164221178346603e-17,2.8049969867586993e-14,lognorm
1082,6,360,0.9117460317460319,0.10974029674029055,-576.8186568803939,-565.3040792863578,-573.9612871898706,-535.3799722223608,5.649880492264228e-19,2.470423857658733e-18,8.834996161640982e-19,4.218889381842642e-15,lognorm
1082,7,360,0.9140608465608466,0.11110663177541928,-559.7573246885249,-556.3949784550919,-559.7121300751965,-540.6620634261094,5.238049024910904e-18,8.630602088675048e-18,5.857591878657713e-18,9.776864178798481e-16,lognorm
1082,8,360,0.9136507936507936,0.11585605442286942,-518.1409759980495,-526.257129477423,-523.7063969498067,-504.5552992820737,1.37933244411912e-17,3.156149745037412e-18,6.5305008239894815e-18,1.2278349562707017e-15,norm
1082,9,356,0.9113697164258961,0.11681221351575445,-453.6079035916946,-514.5133685117465,-482.0781406885666,-507.0976741286748,9.991771858671473e-12,7.109742663930105e-15,4.81332129423425e-13,2.1463012175283052e-13,norm
1082,10,358,0.9176120899584588,0.11406912937398499,-537.5509173142518,-534.4406515357869,-537.8836103648529,-514.424521943485,1.4553876709696255e-17,2.429347909781241e-17,1.5859928804322772e-17,7.842658914812969e-15,gamma
1082,11,358,0.9086725192870444,0.11482110523340974,-518.6280799842172,-529.7360676694605,-525.1966687651596,-511.82158437253224,1.949669720299746e-15,2.3195532272056874e-16,7.550547815279729e-16,2.0404765668597076e-14,norm
1082,12,352,0.9099296536796537,0.11419702636954572,-513.2530911394633,-524.6276073338596,-519.8484408944066,-508.2610466827754,5.866188306963741e-16,7.841570654541925e-17,2.3577188859084143e-16,6.689071604544962e-15,norm
1082,13,358,0.9077946262303805,0.11797462531429143,-448.37689341946293,-510.3365838482123,-476.94325154255296,-507.7197679318203,7.388676273717382e-10,5.866103922830392e-13,4.1237055982140516e-11,3.6759108884668376e-12,norm
1082,14,357,0.9075230092036816,0.12479903744753129,-424.51488664141647,-468.7479698792814,-444.1174196132997,-468.7542542225717,8.922333294441136e-10,2.3540047779883457e-12,9.485949012126535e-11,5.370216302162831e-12,weibull_min
1082,15,360,0.9121889838556506,0.1105362493922869,-573.1933886128422,-560.1007254681844,-569.8716631809169,-525.8929818425557,1.1772365757115955e-17,5.71186919342347e-17,1.898272439851781e-17,1.6805646123581995e-13,lognorm
1082,16,360,0.9115740740740741,0.11112025582801732,-567.1056753634214,-556.3066964475574,-564.5912020458766,-524.9671833163378,2.4208518149349136e-18,8.07186162564369e-18,3.4189095644703188e-18,1.7689779550160598e-14,lognorm
1082,17,360,0.9103439153439155,0.10929044675757595,-582.7874030931748,-568.2615859614018,-578.9520839633744,-530.9425048543326,1.1822028768955127e-19,7.169506636418006e-19,2.0537215286627578e-19,5.950630350278808e-15,lognorm
1082,18,360,0.9110978835978837,0.11068161430918752,-573.6180472996141,-559.1544840256397,-569.8425128750979,-522.0318294812137,1.5557921004567325e-18,8.292257076253239e-18,2.5834226146368337e-18,4.9017847983452e-14,lognorm
1082,19,360,0.908835978835979,0.107382004971697,-586.7626399649813,-580.9453730347809,-585.878368816278,-557.8146137849762,8.45307495020366e-17,1.6200928632833206e-16,9.940319832406675e-17,5.5990800244978764e-14,lognorm
1082,20,360,0.9142945326278661,0.10803463187175538,-586.3033761175387,-576.5827312948745,-584.0025786584899,-549.2917425784983,3.4008453424303237e-19,1.8001640050295307e-18,5.698570572001732e-19,3.2025753330879015e-15,lognorm
1082,21,357,0.8947845804988662,0.11463442252213053,-475.1381527718388,-529.4069915033551,-501.39118400561426,-510.55462067882945,7.295020112740844e-14,1.6893541019452272e-17,2.4018570385214136e-15,9.60774804805671e-16,norm
1082,22,358,0.9092710827347701,0.108214173879986,-556.5033944345779,-572.1683438858763,-564.557349719444,-560.9800553015173,1.5170844318883355e-16,2.02163640396789e-17,6.036048844740973e-17,1.1227519964934287e-15,norm
1082,23,360,0.9031084656084657,0.1064846322120864,-598.7641756444016,-586.9875700530131,-595.8304366693553,-554.3517205096518,1.8846354089180295e-19,5.020695029048006e-19,2.473293279928873e-19,8.241553283831235e-16,lognorm
293,0,340,6.436813725490195,22.585961683631098,870.044893517799,3088.661615786691,1361.1952512160797,1156.8652702687825,1.1370036910126732e-52,4.2718950291367564e-85,2.8562873903250563e-86,1.7664246517019423e-54,lognorm
