vm,n_test,A_lognorm_ctop,A_empirical_p998,A_gauss_meanksd,A_rolling_max
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/222.csv,1701,0.9911816578483245,0.9947089947089947,0.9894179894179894,0.9964726631393298
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/223.csv,23,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/224.csv,913,0.9923329682365827,0.9912376779846659,0.9890470974808324,0.9945235487404163
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/225.csv,1702,0.9794359576968272,0.9988249118683902,0.9864864864864865,0.999412455934195
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/226.csv,1701,0.9941211052322163,0.9958847736625515,0.993533215755438,0.9976484420928865
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/23.csv,1698,0.9858657243816255,0.9870435806831567,0.9793875147232037,0.9929328621908127
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/230.csv,1702,0.9800235017626322,0.9847238542890717,0.9770857814336075,0.9894242068155111
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/231.csv,1701,0.9800117577895355,0.9835390946502057,0.9641387419165197,0.9888300999412111
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/233.csv,1701,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/235.csv,1702,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/237.csv,1701,1.0,0.9923574368018813,1.0,0.9929453262786596
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/24.csv,1696,1.0,0.8867924528301887,0.9946933962264151,0.8932783018867925
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/241.csv,1698,0.9994110718492344,0.9988221436984688,0.9994110718492344,0.9994110718492344
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/243.csv,1698,1.0,0.9988221436984688,0.9988221436984688,0.9994110718492344
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/245.csv,1699,0.9970570924072985,0.9958799293702177,0.9952913478516775,0.9970570924072985
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/247.csv,1698,0.8745583038869258,0.8180212014134276,0.7550058892815077,0.8775029446407538
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/25.csv,1696,1.0,0.9787735849056604,1.0,0.9811320754716981
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/251.csv,1701,0.9876543209876543,0.9905937683715461,0.9882422104644327,0.9911816578483245
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/252.csv,1482,0.99055330634278,0.9385964912280702,0.9345479082321188,0.9399460188933874
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/253.csv,1701,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,1699,0.9917598587404356,0.9994114184814596,0.9905826957033549,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/258.csv,1696,0.9669811320754716,0.9905660377358491,0.96875,0.9964622641509434
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/259.csv,1697,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/26.csv,1697,0.90571596935769,0.8302887448438421,0.8703594578668238,0.8550383028874484
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/260.csv,1697,0.9970536240424278,0.9976428992339422,0.9970536240424278,0.9982321744254566
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/261.csv,1702,0.999412455934195,0.654524089306698,0.9958871915393654,0.7385428907168038
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/262.csv,1697,0.995875073659399,0.9988214496169712,0.9941072480848556,0.9994107248084856
