hour,n,lam,io,sigma,sig_between,sig_within,frac_between,bimodal,gmm_sep,skew,frac90,p95,trace,vm
22,360,1.6167328042328046,15.333095238095236,0.0973569468273922,0.044140981821038684,0.0867752776972013,0.20556543252225692,True,0.10831861389593056,1.741746061225624,0.0,0.9833333333333332,rnd,393.csv
23,359,1.5871335720917894,11.326714418357874,0.08641114677728927,0.04297325400466904,0.0749678979805118,0.24731869331857528,True,0.08150539598501252,1.0044254983173866,0.0,0.9666666666666668,rnd,393.csv
0,360,95.55821428571427,8.030999185999185,0.3453483606208081,0.3011625407113527,0.16901660940795876,0.7604787922154577,True,0.47014532842833734,1.8239195150264775,0.0,3.283333333333333,rnd,22.csv
1,360,252.1280291005291,9.719113756613757,0.45518320981847854,0.38645733427077533,0.2405046429676136,0.7208263261808665,True,0.5541095510697607,2.018763499122065,0.0,5.2700000000000005,rnd,22.csv
2,360,108.63125661375662,16.665992063492062,0.4109195417750342,0.3305236279121481,0.24414954680358497,0.6469808583516111,True,0.5405239839296563,1.4733658262871951,0.0,4.49666666666667,rnd,22.csv
3,360,394.2744973544972,10.590820105820105,0.4879970183877995,0.38556214286365187,0.2991369651944929,0.6242440816805844,True,0.578243415733225,2.3648703106913023,0.0,5.030000000000003,rnd,22.csv
4,360,100.32940476190475,7.3232936507936515,0.4521531111048671,0.3934438349251908,0.22281019869200216,0.7571718198961918,True,0.5334307221634185,2.0484404770097866,0.0,6.653333333333334,rnd,22.csv
5,358,74.23152434158021,7.313766959297685,0.4451851829542931,0.41186267695914525,0.16899403081202086,0.855900880570803,True,0.5468324773204335,2.0914213775779156,0.0,4.928333333333304,rnd,22.csv
6,360,21.82148148148148,7.622592592592592,0.3417160272432259,0.32170229538772804,0.11522793245198869,0.8862936179001029,True,0.42851556375333194,2.2336418171193104,0.0,3.355833333333335,rnd,22.csv
7,360,26.339814814814815,9.07962962962963,0.3352485153221858,0.29521328251430073,0.15887317222508499,0.775421897560311,True,0.43137060693886653,1.8775307866709052,0.0,3.5175000000000005,rnd,22.csv
8,360,121.53177910052914,34.815568783068784,0.4329416867049108,0.3382666611958781,0.2702113432302318,0.61046333374258,True,0.4972240522157073,2.5204504302290234,0.0,5.093333333333347,rnd,22.csv
9,359,101.85905292479109,19.77437325905293,0.3911423095483051,0.31259370369042927,0.2351116388694575,0.6386910945920157,True,0.5035014797217412,2.549887046467103,0.0,3.5749999999999975,rnd,22.csv
10,358,59.72507315775472,43.802460760840646,0.4038184481574882,0.29961010727271153,0.2707454943158912,0.5504788140470355,True,0.5169595503990703,2.7855572772184076,0.0,3.3383333333333325,rnd,22.csv
11,358,110.02913008778933,59.702527267890396,0.42771263164867424,0.33269567739679884,0.2687967289855284,0.6050484651326549,True,0.5200298415211556,2.9677633548776785,0.0,3.579999999999995,rnd,22.csv
12,360,101.01342592592592,28.227142857142855,0.3865588258387384,0.3131091248827254,0.22669451195165258,0.6560852314238638,False,1.3051865598720394,2.540895410046271,0.0,3.2550000000000012,rnd,22.csv
13,360,69.30224002849005,23.685096662596667,0.3469917263552924,0.26439948411367326,0.22471353087753657,0.5806079359351282,True,0.4304468189381083,2.2163808002207452,0.0,3.403333333333334,rnd,22.csv
14,353,65.15016862268988,29.172939430729798,0.3631247149588748,0.2674321712798718,0.24564118624224512,0.542395007136727,True,0.4410932666451102,2.1031574978667766,0.0,3.786666666666663,rnd,22.csv
15,360,23.542886141636146,49.223327228327236,0.3530660961144657,0.25489015058206316,0.2443085740651817,0.5211876025261383,True,0.408899828243488,2.6672740985370202,0.0,3.1350000000000002,rnd,22.csv
16,360,16.349351851851853,9.754735449735449,0.28575214217283934,0.2588229222690169,0.12109905724031456,0.8204015704864436,True,0.3945945192512007,1.9621180756442371,0.0,2.9008333333333334,rnd,22.csv
17,360,12.282698412698412,9.234351851851851,0.27575860430393395,0.2573611472684326,0.09903558817076698,0.8710193902363587,True,0.3848091215343043,2.2489978901483387,0.0,2.8508333333333336,rnd,22.csv
18,360,35.96747354497355,9.014060846560847,0.39976384026884715,0.38962072381666746,0.0894808334732777,0.9498982351232197,False,1.823075666801262,3.2242205118393414,0.0,3.035,rnd,22.csv
19,360,47.41039682539682,14.968439153439153,0.3321738326528182,0.29981272704220474,0.14300973324490507,0.8146466847749041,True,0.4821486817197217,1.3618513250910569,0.0,3.418333333333334,rnd,22.csv
20,360,39.487367724867724,18.204695767195766,0.2804973261019858,0.27046283035979213,0.0743546053996257,0.9297318863400611,True,0.4149995139422545,0.5661630895393162,0.0,3.283333333333333,rnd,22.csv
21,357,33.87615046018407,13.79263705482193,0.2893419487525853,0.2717599704345313,0.09932412485074471,0.8821616399052771,True,0.40515157382566236,0.9588119068404416,0.0,3.2,rnd,22.csv
22,359,21.2008356545961,8.245881416633505,0.29729378789928984,0.2778436986882455,0.10576613551956678,0.8734326742962817,True,0.4281578924572004,1.0592201656838818,0.0,3.266666666666667,rnd,22.csv
23,360,34.568888888888885,7.94232091982092,0.37254202671523284,0.34522264270514835,0.14003174151872413,0.8587129250132689,True,0.5147852490231439,1.227305780119684,0.0,3.885,rnd,22.csv
0,348,960.8872900088418,0.24136667929771372,0.9874439236959555,0.9452411205913206,0.28559538929634,0.9163477743521948,True,2.4841850646440866,1.6229042508098297,0.0,14.026666666666662,rnd,440.csv
1,344,836.3266057585826,0.24846345514950163,0.9518249487777631,0.9210446407504236,0.24009894389754086,0.936369354159538,True,2.4268395174083692,1.5215014585160425,0.0,12.436666666666662,rnd,440.csv
2,342,629.4964355332777,0.24023948760790861,0.8830001600203442,0.8631243855219315,0.18629433086742467,0.9554879379670447,True,2.3986334137607517,1.7096814010879557,0.0,11.163333333333325,rnd,440.csv
3,340,721.9138235294118,0.2418207282913165,0.9023171305034317,0.893944196715183,0.1226375846108881,0.9815273682953353,True,2.5094703851534743,1.8883727422883803,0.0,12.403333333333334,rnd,440.csv
4,340,808.8643557422969,0.24219887955182068,0.9307937691808877,0.9220499029942699,0.1272832162314452,0.9813002695451489,True,2.619379309226021,1.959510438361034,0.0,15.006666666666668,rnd,440.csv
5,338,857.71887855734,0.23499577345731187,0.9488605565600279,0.9420761440026882,0.11326471072859527,0.9857509978200331,True,2.6767870475840136,1.9996690065627927,0.0,15.34333333333333,rnd,440.csv
6,342,837.7117237538291,0.23888888888888885,0.9541972268999795,0.942695779682124,0.14770583872387222,0.9760382227865249,True,2.632897232581459,1.8485752291295385,0.0,14.519999999999996,rnd,440.csv
7,350,856.529006802721,0.27678911564625847,0.9388910744082832,0.919326455226571,0.19067070651803947,0.9587582076994265,True,2.5600355591183916,1.9631695759425445,0.0,14.540000000000003,rnd,440.csv
8,353,839.8963307702684,0.2400512612977202,0.940968671797393,0.9283217075933448,0.15375580806956918,0.9732999096337092,True,2.6437999672052643,1.9234340069026667,0.0,14.919999999999996,rnd,440.csv
9,351,813.4178266178267,0.23847510514177178,0.9393378324164859,0.9208021422408074,0.1856851589482645,0.9609239407745833,True,2.6512679237935797,1.8819729127390938,0.0,14.6,rnd,440.csv
10,350,899.0714965986394,0.2346938775510204,0.9684811498272705,0.9491486528108155,0.19254239127570374,0.9604751365622203,True,2.65719001808477,1.8615875513823343,0.0,15.673333333333334,rnd,440.csv
11,350,998.3831700680272,0.2357006802721088,0.9810529860649555,0.9651477113694297,0.17593992356858032,0.9678379390994792,True,2.67897512925831,1.9666112649115055,0.0,17.236666666666668,rnd,440.csv
12,353,941.7211655200324,0.24965600971266694,0.9774464144409952,0.9488531264788478,0.2346896620536863,0.9423496426659831,True,2.580677867058572,1.8262529633945634,0.0,16.01333333333332,rnd,440.csv
13,352,818.702793560606,0.2397591991341991,0.9234874375679462,0.8996774686721155,0.2083494653449963,0.9490994123093652,True,2.464434042005418,1.8795655353510092,0.0,12.156666666666666,rnd,440.csv
14,346,962.2854390311037,0.24176988714560965,0.9671117506947913,0.9509436596043506,0.17610024017652245,0.966843660620174,True,2.6785176188201407,1.9167037442996555,0.0,15.383333333333335,rnd,440.csv
15,352,623.9795131951382,0.244228687978688,0.833411999765712,0.8095174819312151,0.19813381286703205,0.9434805801045894,True,2.0208752566016397,2.336111818738772,0.0,11.866666666666667,rnd,440.csv
16,352,582.3697510822511,0.24652326839826835,0.8133566284434951,0.7964363693865628,0.1650397362798445,0.9588267621232945,True,2.367542433608656,2.396817289583773,0.0,11.793333333333331,rnd,440.csv
17,352,620.2999864718614,0.24085497835497838,0.8459882567408085,0.8361127184533356,0.12888620012990143,0.9767895174013115,True,2.674745920050793,2.2626229005014262,0.0,12.096666666666666,rnd,440.csv
18,350,502.23123809523815,0.2683809523809524,0.7805397343294129,0.770620007934919,0.124044670330554,0.9747439059604623,True,2.5039001135041916,2.4918772700782137,0.0,9.836666666666668,rnd,440.csv
19,347,553.2695347879786,0.2484836009331686,0.7990154038053046,0.7895639395618779,0.12253326430680436,0.9764821453013045,True,2.5646673997838167,2.5054220555899143,0.0,11.226666666666665,rnd,440.csv
20,348,538.2178434592228,0.24070881226053636,0.7734324854380938,0.7623014284480065,0.130745331530713,0.9714235969361374,True,2.475328916642073,2.5203290313583127,0.0,11.576666666666664,rnd,440.csv
21,345,447.9330020703934,0.23999999999999996,0.7240570722791467,0.7106234323851727,0.13882716327349318,0.9632376471305256,True,2.2916866442040384,2.381112856364873,0.0,9.1752380952381,rnd,440.csv
22,357,1573.0341736694677,0.24313725490196073,1.1545426182560405,1.0961111410626039,0.3626417292700199,0.9013412482875098,True,2.3334100184216484,1.1373364836538868,0.0,18.146666666666665,rnd,440.csv
23,358,1516.8019686086727,0.23897313115190208,1.159475570990751,1.1490024057363222,0.15548977888103194,0.9820162404975559,True,2.7228951611720507,1.320239125520743,0.0,17.819999999999997,rnd,440.csv
0,359,0.029712163416898797,0.5148251315382234,0.11238609311106028,0.04404962894086105,0.10339373344134722,0.15362410322276818,True,0.24901599047656506,4.366773712602759,0.0,1.2666666666666666,rnd,302.csv
1,360,0.010370370370370368,0.3046296296296296,0.12801955638091583,0.05969693061485584,0.11324876728305511,0.21744597246509553,True,0.23597703432769948,3.159360824450231,0.0,1.4,rnd,302.csv
2,360,0.8227777777777777,4.375423280423281,0.3766435484197786,0.10374535983733238,0.36207356003782504,0.07587108543270302,True,0.5902526443958659,3.364321864635754,0.0,2.8,rnd,302.csv
3,360,0.011111111111111108,0.34814814814814815,0.09835764437924255,0.031633705654205035,0.09313181451263934,0.10343890166704915,True,0.2380244365054813,3.1258877894158816,0.0,1.3333333333333337,rnd,302.csv
4,360,0.010740740740740738,0.44041005291005286,0.08430882922041161,0.027854556730833275,0.07957450819103642,0.10915569180888487,True,0.213812141880052,4.196861243230405,0.0,1.2,rnd,302.csv
5,359,0.010982888977317945,0.30155192996418617,0.06246708120045646,0.01846966766165286,0.059674178755744225,0.08742099278478069,True,0.17616250865667107,3.2877960586900863,0.0,1.2,rnd,302.csv
6,360,0.012619047619047617,0.3721428571428571,0.10076835877040094,0.03201366588347518,0.09554782742679947,0.10093050487080824,True,0.23872413993029223,4.769807926561758,0.0,1.2666666666666666,rnd,302.csv
7,360,0.010740740740740738,0.2975925925925926,0.08596576601061671,0.020131285330234977,0.08357538080526329,0.05483930396150145,True,0.2238580213616494,4.756035071608063,0.0,1.2,rnd,302.csv
8,360,0.01333333333333333,0.3396560846560846,0.07126781625510357,0.020850228960315836,0.06814961178226629,0.08559231120854871,True,0.18424527832235665,3.556468717044914,0.0,1.2,rnd,302.csv
9,359,0.021620904629261174,0.5112379727978614,0.11745483907849136,0.044300967821261535,0.10877988542489762,0.1422605881599859,True,0.28709268670953986,3.651706026192933,0.0,1.4,rnd,302.csv
10,360,0.015767195767195763,0.36673280423280424,0.12912767802013192,0.053680232205894345,0.11744100604640666,0.17281844314339984,True,0.24084367114757002,2.9604271420789976,0.0,1.4,rnd,302.csv
11,360,0.011322751322751321,0.29506613756613753,0.142606812021714,0.06179272605014129,0.12852377928729244,0.1877561482649492,True,0.2840447681194509,3.1236873495751927,0.0,1.4666666666666666,rnd,302.csv
12,357,0.025250100040016005,0.4060424169667867,0.11721473671239194,0.06098453060773384,0.10010085678509317,0.2706916991082701,True,0.25753656348783904,3.2158082817726292,0.0,1.3333333333333337,rnd,302.csv
13,359,0.010982888977317945,0.2991643454038997,0.08893036896666581,0.02776540468539538,0.08448486744502556,0.097478273199944,True,0.23513807196708447,3.5348681922131644,0.0,1.2666666666666666,rnd,302.csv
14,354,0.02146892655367231,0.5862523540489641,0.10155765239436955,0.03180597442445895,0.09644862233731626,0.09808263042432032,True,0.2452138639588241,2.9141222829656392,0.0,1.3333333333333337,rnd,302.csv
15,360,0.010740740740740738,0.33835016835016835,0.1189122490851336,0.06325046022932017,0.10069509552735946,0.28292686875328577,True,0.24699479029457813,3.404086615145689,0.0,1.3333333333333337,rnd,302.csv
16,360,0.016481481481481482,0.37629629629629624,0.14379408735831017,0.07687452035580526,0.12151974193222358,0.28581352795068526,True,0.2700831652606131,2.8290240105431463,0.0,1.5333333333333334,rnd,302.csv
17,360,0.010740740740740738,0.2962037037037037,0.11325902341372344,0.0466245930021778,0.10321702239462069,0.1694667428541751,True,0.24299636530971291,3.0797200960707536,0.0,1.4,rnd,302.csv
18,360,0.010198412698412696,0.3492063492063492,0.09892930614064303,0.03757557298281465,0.09151548463774993,0.14426510540808338,True,0.21107591593434438,3.459492373392376,0.0,1.2666666666666666,rnd,302.csv
19,360,0.010952380952380951,0.2902777777777778,0.09087883150101338,0.02490281116685701,0.08740029754513108,0.07508812885766983,True,0.22139592204329153,4.517886651096953,0.0,1.2,rnd,302.csv
20,358,0.010800744878957167,0.2911678637935621,0.08797265939770918,0.026222537543892463,0.0839736108921398,0.08884929582117193,True,0.20589929928678055,3.6826845055406388,0.0,1.2,rnd,302.csv
21,360,0.011111111111111108,0.4610714285714285,0.10957036207756432,0.03293089007887098,0.10450464451124586,0.09032765694453657,True,0.22943724109032151,3.873624709689633,0.0,1.2666666666666666,rnd,302.csv
22,360,0.010370370370370368,0.30263227513227514,0.1182817757849309,0.027726010056783938,0.11498628983130026,0.054946379423263095,True,0.2579581804969751,4.519604244312687,0.0,1.2666666666666666,rnd,302.csv
23,358,0.010800744878957167,0.2954509177972865,0.09514160702437237,0.03702109933958567,0.08764338874592098,0.15141107970825132,True,0.20140899508999074,3.804460137526377,0.0,1.2099999999999984,rnd,302.csv
0,359,0.5404430295795198,3.58186762170049,0.1540267131436446,0.09140823296108033,0.12397081635920389,0.3521912251742045,True,0.23990634706230796,1.7946927439600469,0.0,1.3849999999999996,rnd,296.csv
1,360,0.539074074074074,3.132407407407407,0.12868632956082734,0.05473497648758588,0.11646567633745698,0.18091102899039646,True,0.23025167294639076,1.7189744411432475,0.0,1.284166666666667,rnd,296.csv
2,360,1.9162962962962964,10.152685185185184,0.22472071727319154,0.06824057674883477,0.2141089079341728,0.0922144865848807,True,0.4679912038042048,3.104826351668375,0.0,1.4666666666666666,rnd,296.csv
3,360,0.5423148148148148,3.120092592592592,0.16822713912400414,0.06452772637626102,0.1553593990286955,0.14712978740497903,True,0.23705057738821791,1.8671684106257853,0.0,1.4508333333333334,rnd,296.csv
4,360,0.5398148148148147,3.075555555555555,0.17084598894536662,0.08454437357041321,0.1484607720453681,0.2448836822791494,True,0.26872029891441496,2.0651515387808765,0.0,1.4174999999999998,rnd,296.csv
5,359,0.53983286908078,3.182597161427245,0.14922046812833661,0.08967927832322997,0.11926598487357822,0.3611830933465757,True,0.19922321509306243,1.3979461014748231,0.0,1.3833333333333335,rnd,296.csv
6,360,5.907195767195767,9.138042328042328,0.40253070474339103,0.0899063842106676,0.3923618359873636,0.0498865001461034,True,1.0436244322253836,2.150378623206267,0.0,3.5041666666666678,rnd,296.csv
7,360,7.891613756613756,12.509880952380952,0.5048041990932909,0.11190805717403488,0.49224370606616374,0.04914471201380773,True,1.073277538062698,1.7569666979980414,0.0,4.354166666666667,rnd,296.csv
8,360,1.1111111111111112,3.4029629629629627,0.17057144853513365,0.06662580056523175,0.1570210869737428,0.1525710748269157,True,0.388726955721529,2.7582165144041144,0.0,1.3700000000000006,rnd,296.csv
9,359,0.8115930494760577,3.1495954370606176,0.16398128523769748,0.07592976591731715,0.1453428104721679,0.2144053164698079,True,0.2635956572287613,1.7479000660595194,0.0,1.4183333333333323,rnd,296.csv
10,360,0.576931216931217,3.0901984126984128,0.18187311433069694,0.0840719849766137,0.16127532687438212,0.2136808466129496,True,0.35192189285697856,2.2326334831399866,0.0,1.4675,rnd,296.csv
11,360,0.5408333333333333,3.120992063492064,0.1424329303365155,0.0813397943572835,0.11692295539440285,0.3261259232255285,True,0.1873550428610811,2.0734639145809224,0.0,1.3166666666666669,rnd,296.csv
12,360,0.5360449735449735,3.025185185185185,0.15584497093043867,0.06052705402715077,0.14361103960038607,0.1508389457355673,True,0.2812145702107386,2.188097477972816,0.0,1.3341666666666672,rnd,296.csv
13,357,0.5337868480725624,3.101774042950513,0.15259018114341105,0.07068859109033132,0.1352290149008079,0.21460778605628164,True,0.1999565647062146,1.636318709137957,0.0,1.343333333333333,rnd,296.csv
14,352,0.5418560606060606,3.1412878787878786,0.1882434953458061,0.1109615321254197,0.1520629867140126,0.34746009400175565,True,0.25841667684621245,1.8865872805550161,0.0,1.4741666666666664,rnd,296.csv
15,360,0.5401851851851852,3.072592592592592,0.13987598110845037,0.06884771893744256,0.12175911336800412,0.24226619594344734,True,0.19718639324325532,1.2633236968287371,0.0,1.3166666666666669,rnd,296.csv
16,360,0.54,3.073333333333333,0.1597202490075473,0.07292281017955023,0.14210144861524177,0.20845236926442923,True,0.21799020333712693,1.3210723030208764,0.0,1.4525000000000006,rnd,296.csv
17,360,0.5403703703703704,3.136044973544973,0.18360968453026225,0.08276639219398271,0.16389704261057994,0.20319680753990355,True,0.2956243460151488,1.6617903930693056,0.0,1.5186309523809525,rnd,296.csv
18,360,0.540079365079365,3.0867460317460313,0.1514548983250839,0.06480797083629918,0.13688868887801833,0.1831007823418892,True,0.24243136435539053,1.6641358898102498,0.0,1.3508333333333336,rnd,296.csv
19,360,0.5400518925518926,3.060848595848596,0.17967947858039426,0.07368357222121293,0.1638763137480327,0.1681683983093512,True,0.28966810747564015,1.2948462761837471,0.0,1.5666666666666669,rnd,296.csv
20,358,0.542218675179569,3.1659749933492947,0.17548481402878785,0.07216707729932294,0.15995884754771086,0.16912162959295146,True,0.2939026197363019,3.0126545345336893,0.0,1.3549999999999993,rnd,296.csv
21,360,0.5381481481481482,3.311481481481481,0.16611149515194956,0.06556407421382512,0.15262496844913745,0.1557874583216628,True,0.27132546775227295,1.5560796547085203,0.0,1.4508333333333334,rnd,296.csv
22,360,0.541031746031746,3.307857142857143,0.15978411522329833,0.08937355454188571,0.13245124093884836,0.3128605882198934,True,0.2590363780461149,1.2108359710762526,0.0,1.4341666666666666,rnd,296.csv
23,358,0.5406092045756851,3.3170790103751,0.16737830493952016,0.09393931759700275,0.13853122959764866,0.31498978589584475,True,0.3147907423115528,1.5014950370742082,0.0,1.4666666666666666,rnd,296.csv
0,264,0.0,2.8361111111111112,0.016510561849713338,0.007492603466881798,0.014712564218425046,0.20594051429778623,True,0.037305085390736625,-4.724392198027998,0.0,4.0,rnd,358.csv
1,264,0.0,2.826785714285714,0.01931772492739613,0.007540505665472586,0.017785254304606323,0.15236632257571553,True,0.036584982000071875,-3.467395258797436,0.0,4.0,rnd,358.csv
2,264,0.0,2.8329906204906203,0.020612004761264874,0.007798614170341084,0.0190797368247196,0.14315100483047613,True,0.037443561827912974,-4.3146988112469495,0.0,4.0,rnd,358.csv
3,264,0.0,2.823989898989899,0.021928874970206853,0.011254908628017837,0.018820270700336247,0.26342151573349604,True,0.04113379249415039,-3.9345311056771073,0.0,4.0,rnd,358.csv
4,264,0.0,2.8265151515151516,0.02102853753613816,0.010023162334304869,0.018486092278492596,0.22719113876064592,True,0.045927445002933,-3.8008895904535205,0.0,4.0,rnd,358.csv
5,264,0.0010101010101010099,2.8242604617604616,0.25172832049729643,0.25119550068420793,0.01636972132932366,0.9957711876319723,False,4.087705060337028,-16.035894411698894,0.0,4.0,rnd,358.csv
6,274,0.00827250608272506,3.0683698296836983,0.7242188107278139,0.7225138024163968,0.049665794364019446,0.9952969979259296,False,3.840068090390815,-5.018015921046682,0.0,4.0,rnd,358.csv
7,278,0.09928057553956834,2.6868790681740324,0.6938439877503004,0.6937432729153269,0.011821616723999985,0.9997097113266757,False,3.1476617162646736,-4.232375270912443,0.0,4.0,rnd,358.csv
8,281,0.13238434163701068,2.629859345873581,0.8478889042577872,0.822454447517948,0.20611714077538035,0.9409050574529941,False,3.340932572825024,-3.5713023344294212,0.0,4.0,rnd,358.csv
9,270,0.10296296296296296,2.641463844797178,0.8153833247922122,0.812342055474219,0.0703587326287469,0.9925541828868455,False,3.2408925338721195,-3.582142250525971,0.0,4.0,rnd,358.csv
10,266,0.07794486215538846,2.7017543859649127,0.7145613278256158,0.7108078725180825,0.07314410154089203,0.9895219708459817,False,3.1742320398263986,-4.120076779819998,0.0,4.0,rnd,358.csv
11,256,0.16067708333333336,2.9288318452380953,0.4332673383887883,0.4302878262275825,0.050724482400971896,0.9862936017694164,False,3.4693412440912725,-7.963662685762175,0.0,4.0,rnd,358.csv
12,262,0.10229007633587786,2.7233369683751363,0.7004511351509867,0.6963408092149244,0.07577116969012726,0.988298210101278,False,3.6333833356040994,-4.910772526471876,0.0,4.0,rnd,358.csv
13,250,0.0,2.818133333333334,0.020255172228555978,0.0068550783797265286,0.019059903001229336,0.1145388897174233,True,0.039704151735529436,-3.962754324810288,0.0,4.0,rnd,358.csv
14,247,0.0026990553306342775,4.0278002699055335,0.24365167244472374,0.23106351564327957,0.0773032290637257,0.8993401040251678,False,0.31692252085983497,-9.74929720624676,0.0,4.0,rnd,358.csv
15,264,0.010606060606060605,3.0176767676767677,0.6740426096538823,0.6680145872561604,0.08994415401791016,0.982193802752878,True,0.8158913287458432,-4.491823734423289,0.0,4.0,rnd,358.csv
16,252,0.0,2.8144935752078606,0.026442297290915174,0.01329109681162748,0.02285917390382,0.2526523111901749,True,0.05160036382577027,-4.091140554075121,0.0,4.0,rnd,358.csv
17,254,0.0,2.816272965879265,0.3618928132307406,0.3613556490015516,0.01971048458884577,0.9970335660276187,False,4.08776505301619,-11.081130280518439,0.0,4.0,rnd,358.csv
18,252,0.0,2.8256613756613755,0.016002493467365545,0.004963509684415817,0.015213262923705343,0.09620606021738819,True,0.03601814701817796,-3.8794747640616905,0.0,4.0,rnd,358.csv
19,252,0.0,2.8150793650793653,0.018788984596472616,0.005336801812079565,0.01801511833391803,0.08067807540326319,True,0.04291691683556387,-3.676126020281554,0.0,4.0,rnd,358.csv
20,244,0.0,2.835245901639344,0.1468018811318325,0.06239044730312922,0.13288425184783992,0.1806229608546738,False,1.603712283473469,-10.52151770406825,0.0,4.0,rnd,358.csv
21,244,0.0,2.833274785323966,0.09248893957430708,0.04383243186861888,0.08144275204131249,0.22460092092603115,False,1.3761687775122227,-13.443069066246013,0.0,4.0,rnd,358.csv
22,264,0.0,2.8209235209235213,0.02549929434826712,0.013693821058732862,0.02151030629886456,0.28839848365761883,True,0.044647896710892976,-3.8188175094056067,0.0,4.0,rnd,358.csv
23,264,0.0,2.826443001443002,0.018018911272283836,0.008618262418592225,0.015824244573524472,0.22876118321475153,True,0.038781752981064344,-4.827952024151171,0.0,4.0,rnd,358.csv
0,359,4.936045384513351,10.436403522197395,0.2835810165605641,0.1960471727311145,0.2048992411349039,0.4779328224656373,False,1.7225039076653506,4.371226376375298,0.0,1.65,rnd,102.csv
1,360,3.004193121693122,9.25169312169312,0.14315865184455112,0.13618788904313514,0.04412775176602717,0.9049858247070118,True,0.25657244923381844,0.007976718816773764,0.0,1.5833333333333337,rnd,102.csv
2,360,4.2627116402116405,12.34410052910053,0.2409175815391862,0.15140167931514648,0.18740014032877342,0.39493388269721336,False,1.1021151608465563,3.2424840566007833,0.0,1.7350000000000005,rnd,102.csv
3,360,3.283174603174603,8.538849206349207,0.20395269069522984,0.15077494465527358,0.13734488015948498,0.5465117163847963,True,0.24596011911057636,4.485542560781387,0.0,1.5841666666666672,rnd,102.csv
4,360,2.5746693121693123,8.146071428571428,0.1554221004847848,0.14827193549193377,0.046598953470849316,0.9101068128419105,True,0.2789280687144209,0.056664548526819784,0.0,1.6,rnd,102.csv
5,359,2.6077729141795993,8.296325772648892,0.15203363496024727,0.1463502099797738,0.041180604634971404,0.9266321015283064,True,0.27048116162516833,0.06302037378804692,0.0,1.6,rnd,102.csv
6,360,3.061164021164021,8.700727513227513,0.1812880415862355,0.14813250100563605,0.10450892865199558,0.6676708195317395,True,0.26309297947103516,3.0795238108865686,0.0,1.6166666666666665,rnd,102.csv
7,360,3.791071428571428,9.5214417989418,0.2543599876696942,0.14876850712390463,0.2063175577003851,0.3420774289196402,False,2.018558346369583,5.296610715499016,0.0,1.6166666666666665,rnd,102.csv
8,360,4.086970899470899,9.666957671957674,0.22492032896174613,0.1476390068543853,0.16968169622947213,0.4308685648529942,False,1.878247440225946,4.65519147780631,0.0,1.6333333333333335,rnd,102.csv
9,359,5.229433611884866,9.999190874121235,0.34840882394170486,0.1654294657341181,0.30662974491618733,0.2254485482925397,False,1.7249888943205616,4.10955356703566,0.0,1.801666666666666,rnd,102.csv
10,357,4.850166733360011,10.512098172602373,0.28537715959403004,0.15468097664040148,0.23982059687092774,0.2937889039091362,False,1.627235271753268,4.512124591761479,0.0,1.75,rnd,102.csv
11,358,5.426256983240224,10.626882149507848,0.3228122033804835,0.1455536702543435,0.28813512060637886,0.20330423886727245,False,1.7393950080652847,4.276113020084174,0.0,1.75,rnd,102.csv
12,360,5.386666666666667,10.757235449735449,0.32281146743044187,0.16298749733352896,0.27864371375925223,0.2549239706726882,False,1.8665371403328097,4.453705839385683,0.0,1.75,rnd,102.csv
13,360,4.845267602767604,10.6920115995116,0.2790248906879636,0.16543450211126626,0.22469160005355668,0.3515331486715784,False,1.4035538380343837,4.5803151964604325,0.0,1.6833333333333331,rnd,102.csv
14,352,6.3048566017316015,10.633373917748917,0.40305328800908236,0.19703806487761716,0.35160767051390707,0.23898757940267387,False,1.8525306826260513,3.749952167317455,0.0,1.8766666666666652,rnd,102.csv
15,360,6.899772079772081,11.155474155474156,0.3485073210622059,0.16667567835515282,0.3060662854330824,0.22872869453304742,False,1.927982802678131,4.890844987945504,0.0,1.6841666666666666,rnd,102.csv
16,360,5.928664021164021,11.016150793650796,0.37127122578962735,0.17145931737556655,0.3293084049708377,0.2132748262934465,False,1.9274792958447522,4.176562580412213,0.0,1.6833333333333331,rnd,102.csv
17,360,4.885529100529101,10.4044708994709,0.25846841766666806,0.18587066536773517,0.1796051744434625,0.5171383423573033,False,1.849826228452523,4.778482645090507,0.0,1.6666666666666663,rnd,102.csv
18,360,4.285542328042327,10.197142857142858,0.22377762509954902,0.16905917668095954,0.14661316542231267,0.5707477108721895,False,1.6246706116785967,4.3363615660632915,0.0,1.6666666666666663,rnd,102.csv
19,359,4.554649157713225,9.70144581509484,0.2521638714176741,0.1697923416848908,0.18643277274532652,0.4533884672545047,False,1.9395700209856215,4.95982179241442,0.0,1.6666666666666663,rnd,102.csv
20,360,4.849947089947091,9.616521164021165,0.28550910448211103,0.20715197131345378,0.19647775834207554,0.5264270746367965,False,1.6137694852498974,4.35983402760142,0.0,1.6508333333333334,rnd,102.csv
21,358,5.474780526735835,10.053897313115192,0.3082213913640538,0.19616789997032302,0.2377363689375829,0.4050702355853728,False,1.8380083698057255,4.366153129820389,0.0,1.6833333333333331,rnd,102.csv
22,358,4.63290768821495,9.360401702580473,0.27725986987401896,0.1918587615989303,0.20015806513923623,0.4788387005971771,False,1.5724170636233985,4.243903776514874,0.0,1.65,rnd,102.csv
