vm,n_bins,lam_min,lam_max,alpha_mu,beta_mu,r2_mu,gammaA,deltaA,r2A,alpha_sig,sigma_eps,r2B
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/301.csv,24,0.13888888888888884,1.887083333333333,0.05769334046490028,-0.1597218095552776,0.23621593665546348,-0.029260846716870667,0.5460460169340987,0.11200169243051472,0.17204577870812685,0.47441401630684493,0.076238827326928
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/804.csv,24,0.0798611111111111,11.681597222222221,0.04627726921046077,0.9002906222088874,0.1555978377477666,0.06307810819790216,0.883913699447348,0.3469581798697077,8.013158441010084e-14,1.0116777975772009,0.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/983.csv,24,23.18,127.05296296296298,0.0012179257303631416,3.4808656560603914,0.02979580995826192,-0.804292233333342,0.4806458978925541,0.2937492346128977,0.022302442419716656,0.3231376837662445,0.15766436263685701
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1047.csv,24,4.483703703703704,21.664463397299222,0.004031415338264438,-1.1285082229215626,0.23412433177371994,-0.020893716590060372,0.4131784859832259,0.0017770714235284535,0.030120224809497928,0.39488251127444085,0.017063911345257643
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/24.csv,24,0.2356892230576441,48.151364175563465,0.0010095654878948224,-1.2575358526345821,0.024377095653913217,-0.06423601537957813,0.8410919884401855,0.2710677395854213,0.062057353327602906,0.7340847549106306,0.09666400213134496
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/647.csv,24,5.332017543859649,34.54758403361345,0.0328387545366401,0.3587888245205175,0.33119535161096136,-0.1128850879544767,2.427531548375865,0.010778919996141334,0.023864828017398216,2.3898291682355497,9.64510197015711e-05
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/28.csv,24,0.00518518518518518,1.3712962962962962,0.059450807825263886,0.08045443794576355,0.8567803134159317,-0.0045919519834954,0.25857771880088537,0.2751727206039082,0.27423987261972227,0.19939329238847425,0.8912759955726797
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/96.csv,24,0.17979797979797973,25.223809523809535,0.00626023699757432,-1.9435799843030497,0.14675142125225127,-0.2275470968743021,0.908906097982253,0.8315899460663521,0.20241116545346446,0.45244289105211627,0.6154788835219138
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/386.csv,24,2.5505298457411136,3.8299867724867727,0.05642498563257535,0.3856023030536653,0.6086953941272727,-0.3756932587288542,0.340831580489608,0.07487627418836795,0.07331423409385059,9.744546218426616e-09,0.07036093678980737
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/101.csv,24,0.22249999999999998,1.8810810810810814,0.10371640053559116,-1.7843062005263555,0.21314380253387533,-0.05724222256883953,0.54032549879967,0.04404697459410867,0.26820674488226764,0.4025747151218677,0.09449319471666717
